2014-12-11 20:30:14 UTC [63590]: [1-1] LOG:  00000: database system was shut down at 2014-12-11 20:30:12 UTC
2014-12-11 20:35:48 UTC [1980]: [8-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp1980.1", size 119715328
2014-12-11 20:35:48 UTC [1980]: [9-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 20:35:48 UTC [1980]: [10-1] STATEMENT:  select
		100.00 * sum(case
			when p_type like 'PROMO%'
				then l_extendedprice * (1 - l_discount)
			else 0
		end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue
	from
		lineitem,
		part
	where
		l_partkey = p_partkey
		and l_shipdate >= date '1995-11-01'
		and l_shipdate < cast(date '1995-11-01' + interval '1 month' as date);
2014-12-11 20:35:48 UTC [1980]: [11-1] LOG:  00000: EXECUTOR STATISTICS
2014-12-11 20:35:48 UTC [1980]: [12-1] DETAIL:  ! system usage stats:
	!	274.103454 elapsed 171.879832 user 74.482878 system sec
	!	[171.887730 user 74.486827 sys total]
	!	14545376/9924880 [14545408/9924888] filesystem blocks in/out
	!	0/190137 [0/191136] page faults/reclaims, 0 [0] swaps
	!	0 [0] signals rcvd, 0/0 [0/0] messages rcvd/sent
	!	369097/21730 [369103/21731] voluntary/involuntary context switches
2014-12-11 20:35:48 UTC [1980]: [13-1] LOCATION:  ShowUsage, postgres.c:4413
2014-12-11 20:35:48 UTC [1980]: [14-1] STATEMENT:  select
		100.00 * sum(case
			when p_type like 'PROMO%'
				then l_extendedprice * (1 - l_discount)
			else 0
		end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue
	from
		lineitem,
		part
	where
		l_partkey = p_partkey
		and l_shipdate >= date '1995-11-01'
		and l_shipdate < cast(date '1995-11-01' + interval '1 month' as date);
2014-12-11 20:35:48 UTC [1980]: [15-1] LOG:  00000: statement: COMMIT;
2014-12-11 20:35:48 UTC [1980]: [16-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:35:48 UTC [17629]: [1-1] LOG:  00000: statement: UPDATE time_statistics
	SET e_time = current_timestamp
	WHERE task_name = 'PERF.POWER.Q14';
2014-12-11 20:35:48 UTC [17629]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:35:48 UTC [17629]: [3-1] LOG:  00000: EXECUTOR STATISTICS
2014-12-11 20:35:48 UTC [17629]: [4-1] DETAIL:  ! system usage stats:
	!	0.000294 elapsed 0.000148 user 0.000148 system sec
	!	[0.003575 user 0.003575 sys total]
	!	0/0 [0/0] filesystem blocks in/out
	!	0/42 [0/814] page faults/reclaims, 0 [0] swaps
	!	0 [0] signals rcvd, 0/0 [0/0] messages rcvd/sent
	!	0/0 [2/1] voluntary/involuntary context switches
2014-12-11 20:35:48 UTC [17629]: [5-1] LOCATION:  ShowUsage, postgres.c:4413
2014-12-11 20:35:48 UTC [17629]: [6-1] STATEMENT:  UPDATE time_statistics
	SET e_time = current_timestamp
	WHERE task_name = 'PERF.POWER.Q14';
2014-12-11 20:35:48 UTC [17636]: [1-1] LOG:  00000: statement: INSERT INTO time_statistics (task_name, s_time)
	VALUES ('PERF.POWER.Q2', CURRENT_TIMESTAMP);
2014-12-11 20:35:48 UTC [17636]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:35:48 UTC [17636]: [3-1] LOG:  00000: EXECUTOR STATISTICS
2014-12-11 20:35:48 UTC [17636]: [4-1] DETAIL:  ! system usage stats:
	!	0.000225 elapsed 0.000114 user 0.000114 system sec
	!	[0.002264 user 0.002264 sys total]
	!	0/0 [0/8] filesystem blocks in/out
	!	0/33 [0/738] page faults/reclaims, 0 [0] swaps
	!	0 [0] signals rcvd, 0/0 [0/0] messages rcvd/sent
	!	0/0 [4/0] voluntary/involuntary context switches
2014-12-11 20:35:48 UTC [17636]: [5-1] LOCATION:  ShowUsage, postgres.c:4413
2014-12-11 20:35:48 UTC [17636]: [6-1] STATEMENT:  INSERT INTO time_statistics (task_name, s_time)
	VALUES ('PERF.POWER.Q2', CURRENT_TIMESTAMP);
2014-12-11 20:35:48 UTC [17641]: [1-1] LOG:  00000: statement: BEGIN;
2014-12-11 20:35:48 UTC [17641]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:35:48 UTC [17641]: [3-1] LOG:  00000: statement: select
		s_acctbal,
		s_name,
		n_name,
		p_partkey,
		p_mfgr,
		s_address,
		s_phone,
		s_comment
	from
		part,
		supplier,
		partsupp,
		nation,
		region
	where
		p_partkey = ps_partkey
		and s_suppkey = ps_suppkey
		and p_size = 50
		and p_type like '%NICKEL'
		and s_nationkey = n_nationkey
		and n_regionkey = r_regionkey
		and r_name = 'MIDDLE EAST'
		and ps_supplycost = (
			select
				min(ps_supplycost)
			from
				partsupp,
				supplier,
				nation,
				region
			where
				p_partkey = ps_partkey
				and s_suppkey = ps_suppkey
				and s_nationkey = n_nationkey
				and n_regionkey = r_regionkey
				and r_name = 'MIDDLE EAST'
		)
	order by
		s_acctbal desc,
		n_name,
		s_name,
		p_partkey
	LIMIT 100;
2014-12-11 20:35:48 UTC [17641]: [4-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:36:15 UTC [17649]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);
2014-12-11 20:36:15 UTC [17649]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:36:15 UTC [17650]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);
2014-12-11 20:36:15 UTC [17650]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:36:15 UTC [17651]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);
2014-12-11 20:36:15 UTC [17651]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:36:15 UTC [17653]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);
2014-12-11 20:36:15 UTC [17653]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:36:15 UTC [17652]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);
2014-12-11 20:36:15 UTC [17652]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:37:15 UTC [17664]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);
2014-12-11 20:37:15 UTC [17664]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:37:15 UTC [17663]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);
2014-12-11 20:37:15 UTC [17663]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:37:15 UTC [17665]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);
2014-12-11 20:37:15 UTC [17665]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:37:15 UTC [17667]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);
2014-12-11 20:37:15 UTC [17667]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:37:15 UTC [17666]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);
2014-12-11 20:37:15 UTC [17666]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:38:15 UTC [17677]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);
2014-12-11 20:38:15 UTC [17677]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:38:15 UTC [17678]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);
2014-12-11 20:38:15 UTC [17678]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:38:15 UTC [17679]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);
2014-12-11 20:38:15 UTC [17679]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:38:15 UTC [17681]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);
2014-12-11 20:38:15 UTC [17681]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:38:15 UTC [17680]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);
2014-12-11 20:38:15 UTC [17680]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:39:05 UTC [17641]: [5-1] LOG:  00000: EXECUTOR STATISTICS
2014-12-11 20:39:05 UTC [17641]: [6-1] DETAIL:  ! system usage stats:
	!	196.282468 elapsed 119.265271 user 52.738910 system sec
	!	[119.270987 user 52.747485 sys total]
	!	20120056/5820304 [20120896/5820304] filesystem blocks in/out
	!	0/67381 [0/68469] page faults/reclaims, 0 [0] swaps
	!	0 [0] signals rcvd, 0/0 [0/0] messages rcvd/sent
	!	44182/16198 [44198/16199] voluntary/involuntary context switches
2014-12-11 20:39:05 UTC [17641]: [7-1] LOCATION:  ShowUsage, postgres.c:4413
2014-12-11 20:39:05 UTC [17641]: [8-1] STATEMENT:  select
		s_acctbal,
		s_name,
		n_name,
		p_partkey,
		p_mfgr,
		s_address,
		s_phone,
		s_comment
	from
		part,
		supplier,
		partsupp,
		nation,
		region
	where
		p_partkey = ps_partkey
		and s_suppkey = ps_suppkey
		and p_size = 50
		and p_type like '%NICKEL'
		and s_nationkey = n_nationkey
		and n_regionkey = r_regionkey
		and r_name = 'MIDDLE EAST'
		and ps_supplycost = (
			select
				min(ps_supplycost)
			from
				partsupp,
				supplier,
				nation,
				region
			where
				p_partkey = ps_partkey
				and s_suppkey = ps_suppkey
				and s_nationkey = n_nationkey
				and n_regionkey = r_regionkey
				and r_name = 'MIDDLE EAST'
		)
	order by
		s_acctbal desc,
		n_name,
		s_name,
		p_partkey
	LIMIT 100;
2014-12-11 20:39:05 UTC [17641]: [9-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp17641.0", size 1073741824
2014-12-11 20:39:05 UTC [17641]: [10-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 20:39:05 UTC [17641]: [11-1] STATEMENT:  select
		s_acctbal,
		s_name,
		n_name,
		p_partkey,
		p_mfgr,
		s_address,
		s_phone,
		s_comment
	from
		part,
		supplier,
		partsupp,
		nation,
		region
	where
		p_partkey = ps_partkey
		and s_suppkey = ps_suppkey
		and p_size = 50
		and p_type like '%NICKEL'
		and s_nationkey = n_nationkey
		and n_regionkey = r_regionkey
		and r_name = 'MIDDLE EAST'
		and ps_supplycost = (
			select
				min(ps_supplycost)
			from
				partsupp,
				supplier,
				nation,
				region
			where
				p_partkey = ps_partkey
				and s_suppkey = ps_suppkey
				and s_nationkey = n_nationkey
				and n_regionkey = r_regionkey
				and r_name = 'MIDDLE EAST'
		)
	order by
		s_acctbal desc,
		n_name,
		s_name,
		p_partkey
	LIMIT 100;
2014-12-11 20:39:05 UTC [17641]: [12-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp17641.1", size 1073741824
2014-12-11 20:39:05 UTC [17641]: [13-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 20:39:05 UTC [17641]: [14-1] STATEMENT:  select
		s_acctbal,
		s_name,
		n_name,
		p_partkey,
		p_mfgr,
		s_address,
		s_phone,
		s_comment
	from
		part,
		supplier,
		partsupp,
		nation,
		region
	where
		p_partkey = ps_partkey
		and s_suppkey = ps_suppkey
		and p_size = 50
		and p_type like '%NICKEL'
		and s_nationkey = n_nationkey
		and n_regionkey = r_regionkey
		and r_name = 'MIDDLE EAST'
		and ps_supplycost = (
			select
				min(ps_supplycost)
			from
				partsupp,
				supplier,
				nation,
				region
			where
				p_partkey = ps_partkey
				and s_suppkey = ps_suppkey
				and s_nationkey = n_nationkey
				and n_regionkey = r_regionkey
				and r_name = 'MIDDLE EAST'
		)
	order by
		s_acctbal desc,
		n_name,
		s_name,
		p_partkey
	LIMIT 100;
2014-12-11 20:39:05 UTC [17641]: [15-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp17641.2", size 747651072
2014-12-11 20:39:05 UTC [17641]: [16-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 20:39:05 UTC [17641]: [17-1] STATEMENT:  select
		s_acctbal,
		s_name,
		n_name,
		p_partkey,
		p_mfgr,
		s_address,
		s_phone,
		s_comment
	from
		part,
		supplier,
		partsupp,
		nation,
		region
	where
		p_partkey = ps_partkey
		and s_suppkey = ps_suppkey
		and p_size = 50
		and p_type like '%NICKEL'
		and s_nationkey = n_nationkey
		and n_regionkey = r_regionkey
		and r_name = 'MIDDLE EAST'
		and ps_supplycost = (
			select
				min(ps_supplycost)
			from
				partsupp,
				supplier,
				nation,
				region
			where
				p_partkey = ps_partkey
				and s_suppkey = ps_suppkey
				and s_nationkey = n_nationkey
				and n_regionkey = r_regionkey
				and r_name = 'MIDDLE EAST'
		)
	order by
		s_acctbal desc,
		n_name,
		s_name,
		p_partkey
	LIMIT 100;
2014-12-11 20:39:05 UTC [17641]: [18-1] LOG:  00000: statement: COMMIT;
2014-12-11 20:39:05 UTC [17641]: [19-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:39:06 UTC [17693]: [1-1] LOG:  00000: statement: UPDATE time_statistics
	SET e_time = current_timestamp
	WHERE task_name = 'PERF.POWER.Q2';
2014-12-11 20:39:06 UTC [17693]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:39:06 UTC [17693]: [3-1] LOG:  00000: EXECUTOR STATISTICS
2014-12-11 20:39:06 UTC [17693]: [4-1] DETAIL:  ! system usage stats:
	!	0.000319 elapsed 0.000000 user 0.000302 system sec
	!	[0.000000 user 0.004979 sys total]
	!	0/0 [0/0] filesystem blocks in/out
	!	0/42 [0/816] page faults/reclaims, 0 [0] swaps
	!	0 [0] signals rcvd, 0/0 [0/0] messages rcvd/sent
	!	0/1 [2/1] voluntary/involuntary context switches
2014-12-11 20:39:06 UTC [17693]: [5-1] LOCATION:  ShowUsage, postgres.c:4413
2014-12-11 20:39:06 UTC [17693]: [6-1] STATEMENT:  UPDATE time_statistics
	SET e_time = current_timestamp
	WHERE task_name = 'PERF.POWER.Q2';
2014-12-11 20:39:06 UTC [17700]: [1-1] LOG:  00000: statement: INSERT INTO time_statistics (task_name, s_time)
	VALUES ('PERF.POWER.Q9', CURRENT_TIMESTAMP);
2014-12-11 20:39:06 UTC [17700]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:39:06 UTC [17700]: [3-1] LOG:  00000: EXECUTOR STATISTICS
2014-12-11 20:39:06 UTC [17700]: [4-1] DETAIL:  ! system usage stats:
	!	0.000150 elapsed 0.000000 user 0.000151 system sec
	!	[0.000000 user 0.004792 sys total]
	!	0/0 [0/0] filesystem blocks in/out
	!	0/33 [0/740] page faults/reclaims, 0 [0] swaps
	!	0 [0] signals rcvd, 0/0 [0/0] messages rcvd/sent
	!	0/0 [2/0] voluntary/involuntary context switches
2014-12-11 20:39:06 UTC [17700]: [5-1] LOCATION:  ShowUsage, postgres.c:4413
2014-12-11 20:39:06 UTC [17700]: [6-1] STATEMENT:  INSERT INTO time_statistics (task_name, s_time)
	VALUES ('PERF.POWER.Q9', CURRENT_TIMESTAMP);
2014-12-11 20:39:06 UTC [17705]: [1-1] LOG:  00000: statement: BEGIN;
2014-12-11 20:39:06 UTC [17705]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:39:06 UTC [17705]: [3-1] LOG:  00000: statement: select
		nation,
		o_year,
		sum(amount) as sum_profit
	from
		(
			select
				n_name as nation,
				extract(year from o_orderdate) as o_year,
				l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
			from
				part,
				supplier,
				lineitem,
				partsupp,
				orders,
				nation
			where
				s_suppkey = l_suppkey
				and ps_suppkey = l_suppkey
				and ps_partkey = l_partkey
				and p_partkey = l_partkey
				and o_orderkey = l_orderkey
				and s_nationkey = n_nationkey
				and p_name like '%turquoise%'
		) as profit
	group by
		nation,
		o_year
	order by
		nation,
		o_year desc;
2014-12-11 20:39:06 UTC [17705]: [4-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:39:15 UTC [17713]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);
2014-12-11 20:39:15 UTC [17713]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:39:15 UTC [17714]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);
2014-12-11 20:39:15 UTC [17714]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:39:15 UTC [17715]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);
2014-12-11 20:39:15 UTC [17715]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:39:15 UTC [17716]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);
2014-12-11 20:39:15 UTC [17716]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:39:15 UTC [17717]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);
2014-12-11 20:39:15 UTC [17717]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:40:15 UTC [17730]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);
2014-12-11 20:40:15 UTC [17730]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:40:15 UTC [17731]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);
2014-12-11 20:40:15 UTC [17731]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 20:40:15 UTC [17732]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);
